7/27/2021/5:36 AM SW ver:OXY4v2_30
Header Ch-2
Description: 
IDENTIFICATION
PHIboard number   : v1230970
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 080
Ref LED amplitude : 101559
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.38 at 013.6°C amp 031500
100.00%a.s.phase 2: 28.78 at 013.7°C amp 014400
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
7/27/2021;5:36:17 AM;0.00;82.150;31.160;14436.000;12.800;0.000
7/27/2021;5:36:18 AM;0.02;81.810;31.210;14510.000;12.800;0.000
7/27/2021;5:36:20 AM;0.04;82.350;31.140;14498.000;12.800;0.000
7/27/2021;5:36:30 AM;0.22;80.510;31.390;14471.000;12.800;0.000
7/27/2021;5:36:45 AM;0.47;81.500;31.250;14560.000;12.800;0.000
7/27/2021;5:37:00 AM;0.72;81.090;31.310;14888.000;12.800;0.000
7/27/2021;5:37:15 AM;0.97;81.450;31.260;15271.000;12.800;0.000
7/27/2021;5:37:30 AM;1.22;80.840;31.350;15516.000;12.800;0.000
7/27/2021;5:37:45 AM;1.47;80.310;31.420;15977.000;12.800;0.000
7/27/2021;5:38:00 AM;1.72;79.810;31.490;16532.000;12.800;0.000
7/27/2021;5:38:15 AM;1.97;80.160;31.440;16557.000;12.800;0.000
7/27/2021;5:38:30 AM;2.22;80.570;31.390;16407.000;12.800;0.000
7/27/2021;5:38:45 AM;2.47;80.810;31.350;16009.000;12.800;0.000
7/27/2021;5:39:00 AM;2.72;81.500;31.250;16046.000;12.800;0.000
7/27/2021;5:39:15 AM;2.97;80.940;31.330;15850.000;12.800;0.000
