
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SD7-502-195	3	ON External	20.000	ON	1013	29.900	60%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SD7-502-195	3	ON External	20.000	ON	1013	29.900	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	13.411	13.505	1019	100.000	20.950	49.953	22.236	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	13.430	13.488	1019	100.000	20.950	49.541	21.880	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	7/27/2021	
			 	Oxygen	Oxygen			Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
7/27/2021	05:32:13	0.00		255.23	240.72	---	---	12.390	12.390	---	---	1018.49	57.957	12.390	---	---	23.317	23.599	---	---	186.015	174.464	---	---	5.471	5.817	---	---	
7/27/2021	05:32:28	15.00		255.24	240.56	---	---	12.397	12.397	---	---	1018.50	57.957	12.397	---	---	23.315	23.604	---	---	185.994	174.550	---	---	5.476	5.801	---	---	
7/27/2021	05:32:43	30.00		255.36	239.89	---	---	12.393	12.393	---	---	1018.50	57.957	12.393	---	---	23.310	23.636	---	---	186.124	175.243	---	---	5.481	5.826	---	---	
7/27/2021	05:32:58	45.00		256.70	238.64	---	---	12.411	12.411	---	---	1018.51	57.957	12.411	---	---	23.246	23.688	---	---	187.238	175.709	---	---	5.500	5.846	---	---	
7/27/2021	05:33:13	60.00		246.75	233.72	---	---	12.411	12.411	---	---	1018.47	57.957	12.411	---	---	23.689	23.921	---	---	191.237	177.634	---	---	5.481	5.830	---	---	
7/27/2021	05:33:28	75.00		245.41	236.67	---	---	12.418	12.418	---	---	1018.47	57.957	12.418	---	---	23.748	23.778	---	---	191.630	176.388	---	---	5.459	5.846	---	---	
7/27/2021	05:33:43	90.00		244.42	239.27	---	---	12.407	12.407	---	---	1018.44	57.957	12.407	---	---	23.797	23.660	---	---	192.000	175.483	---	---	5.464	5.827	---	---	
7/27/2021	05:33:58	105.00		242.95	236.87	---	---	12.407	12.407	---	---	1018.48	57.957	12.407	---	---	23.865	23.773	---	---	192.469	176.352	---	---	5.478	5.857	---	---	
7/27/2021	05:34:13	120.00		240.62	229.22	---	---	12.410	12.410	---	---	1018.45	57.957	12.410	---	---	23.973	24.139	---	---	193.293	179.553	---	---	5.482	5.851	---	---	
7/27/2021	05:34:28	135.00		240.04	229.06	---	---	12.414	12.414	---	---	1018.46	57.957	12.414	---	---	23.999	24.146	---	---	193.649	179.662	---	---	5.462	5.803	---	---	
7/27/2021	05:34:43	150.00		240.76	229.69	---	---	12.408	12.408	---	---	1018.47	57.967	12.408	---	---	23.967	24.117	---	---	193.219	179.419	---	---	5.490	5.830	---	---	
7/27/2021	05:34:58	165.00		239.47	231.93	---	---	12.418	12.418	---	---	1018.47	57.967	12.418	---	---	24.024	24.005	---	---	193.839	178.386	---	---	5.472	5.860	---	---	
