8/19/2021/11:51 AM SW ver:OXY4v2_30
Header Ch-1
Description: 
IDENTIFICATION
PHIboard number   : v1230969
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 101744
Frequency         : 006
Sending interval  : 0001
Averaging         : 3
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.33 at 014.4°C amp 023600
100.00%a.s.phase 2: 28.51 at 013.3°C amp 010200
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
8/19/2021;11:51:59 AM;0.00;84.340;30.510;11177.000;12.700;0.000
8/19/2021;11:52:00 AM;0.02;83.670;30.610;11178.000;12.700;0.000
8/19/2021;11:52:01 AM;0.04;84.440;30.500;11170.000;12.700;0.000
8/19/2021;11:52:14 AM;0.25;83.700;30.600;11207.000;12.700;0.000
8/19/2021;11:52:29 AM;0.50;84.050;30.550;10694.000;12.700;0.000
8/19/2021;11:52:44 AM;0.75;83.620;30.610;10693.000;12.700;0.000
8/19/2021;11:52:59 AM;1.00;82.670;30.740;10832.000;12.700;0.000
8/19/2021;11:53:14 AM;1.25;82.690;30.740;10817.000;12.700;0.000
8/19/2021;11:53:29 AM;1.50;81.170;30.950;10824.000;12.700;0.000
8/19/2021;11:53:44 AM;1.75;81.590;30.890;10811.000;12.700;0.000
8/19/2021;11:53:59 AM;2.00;82.240;30.800;10821.000;12.700;0.000
8/19/2021;11:54:14 AM;2.25;81.630;30.890;10811.000;12.700;0.000
8/19/2021;11:54:29 AM;2.50;82.350;30.790;10802.000;12.700;0.000
8/19/2021;11:54:44 AM;2.75;83.040;30.690;10785.000;12.700;0.000
8/19/2021;11:54:59 AM;3.00;82.980;30.700;10770.000;12.700;0.000
8/19/2021;11:55:14 AM;3.25;81.960;30.840;10786.000;12.700;0.000
8/19/2021;11:55:29 AM;3.50;81.970;30.840;10773.000;12.700;0.000
8/19/2021;11:55:44 AM;3.75;81.380;30.920;10792.000;12.700;0.000
8/19/2021;11:55:59 AM;4.00;82.840;30.720;10778.000;12.700;0.000
8/19/2021;11:56:14 AM;4.25;83.110;30.680;10754.000;12.700;0.000
8/19/2021;11:56:29 AM;4.50;82.070;30.820;10763.000;12.700;0.000
8/19/2021;11:56:44 AM;4.75;82.490;30.770;10760.000;12.700;0.000
8/19/2021;11:56:59 AM;5.00;82.100;30.820;10760.000;12.700;0.000
8/19/2021;11:57:14 AM;5.25;82.850;30.720;10754.000;12.700;0.000
8/19/2021;11:57:29 AM;5.50;81.760;30.870;10767.000;12.700;0.000
8/19/2021;11:57:44 AM;5.75;81.880;30.850;10784.000;12.700;0.000
8/19/2021;11:57:59 AM;6.00;82.740;30.730;10765.000;12.700;0.000
8/19/2021;11:58:14 AM;6.25;82.670;30.740;10766.000;12.700;0.000
8/19/2021;11:58:29 AM;6.50;82.090;30.820;10760.000;12.700;0.000
8/19/2021;11:58:44 AM;6.75;82.610;30.750;10773.000;12.700;0.000
8/19/2021;11:58:59 AM;7.00;83.730;30.600;10780.000;12.700;0.000
8/19/2021;11:59:14 AM;7.25;83.060;30.690;10755.000;12.700;0.000
8/19/2021;11:59:29 AM;7.50;82.020;30.830;10778.000;12.700;0.000
8/19/2021;11:59:44 AM;7.75;82.210;30.800;10760.000;12.700;0.000
8/19/2021;11:59:59 AM;8.00;82.200;30.810;10779.000;12.700;0.000
8/19/2021;12:00:14 PM;8.25;82.500;30.760;10766.000;12.700;0.000
8/19/2021;12:00:29 PM;8.50;81.840;30.860;10795.000;12.700;0.000
8/19/2021;12:00:44 PM;8.75;81.810;30.860;10792.000;12.700;0.000
8/19/2021;12:00:59 PM;9.00;82.860;30.720;10778.000;12.700;0.000
8/19/2021;12:01:14 PM;9.25;81.650;30.880;10784.000;12.700;0.000
8/19/2021;12:01:29 PM;9.50;82.100;30.820;10795.000;12.700;0.000
8/19/2021;12:01:44 PM;9.75;81.990;30.830;10819.000;12.700;0.000
8/19/2021;12:01:59 PM;10.00;82.180;30.810;10807.000;12.700;0.000
8/19/2021;12:02:14 PM;10.25;81.730;30.870;10808.000;12.700;0.000
8/19/2021;12:02:29 PM;10.50;82.450;30.770;10826.000;12.700;0.000
8/19/2021;12:02:44 PM;10.75;81.030;30.970;10795.000;12.700;0.000
8/19/2021;12:02:59 PM;11.00;81.470;30.910;10817.000;12.700;0.000
8/19/2021;12:03:14 PM;11.25;81.810;30.860;10808.000;12.700;0.000
8/19/2021;12:03:29 PM;11.50;81.610;30.890;10836.000;12.700;0.000
8/19/2021;12:03:44 PM;11.75;81.180;30.950;10824.000;12.700;0.000
8/19/2021;12:03:59 PM;12.00;81.030;30.970;10829.000;12.700;0.000
8/19/2021;12:04:14 PM;12.25;81.330;30.930;10807.000;12.700;0.000
8/19/2021;12:04:29 PM;12.50;81.480;30.910;10833.000;12.700;0.000
8/19/2021;12:04:44 PM;12.75;80.310;31.070;10862.000;12.700;0.000
8/19/2021;12:04:59 PM;13.00;81.800;30.860;10837.000;12.700;0.000
8/19/2021;12:05:14 PM;13.25;80.910;30.990;10842.000;12.700;0.000
8/19/2021;12:05:29 PM;13.50;81.180;30.950;10848.000;12.700;0.000
8/19/2021;12:05:44 PM;13.75;80.610;31.030;10864.000;12.700;0.000
8/19/2021;12:05:59 PM;14.00;80.610;31.030;10830.000;12.700;0.000
8/19/2021;12:06:14 PM;14.25;80.860;30.990;10850.000;12.700;0.000
8/19/2021;12:06:29 PM;14.50;80.070;31.100;10874.000;12.700;0.000
8/19/2021;12:06:44 PM;14.75;80.710;31.010;10874.000;12.700;0.000
8/19/2021;12:06:59 PM;15.00;80.450;31.050;10878.000;12.700;0.000
8/19/2021;12:07:14 PM;15.25;81.280;30.930;10857.000;12.700;0.000
8/19/2021;12:07:29 PM;15.50;80.400;31.060;10862.000;12.700;0.000
