8/19/2021/10:07 PM SW ver:OXY4v2_30
Header Ch-1
Description: 
IDENTIFICATION
PHIboard number   : v1230969
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 101744
Frequency         : 006
Sending interval  : 0001
Averaging         : 3
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.33 at 014.4°C amp 023600
100.00%a.s.phase 2: 28.51 at 013.3°C amp 010200
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
8/19/2021;10:07:22 PM;0.00;83.120;30.680;8862.000;12.700;0.000
8/19/2021;10:07:23 PM;0.02;82.730;30.730;8862.000;12.700;0.000
8/19/2021;10:07:24 PM;0.04;83.670;30.610;8880.000;12.700;0.000
8/19/2021;10:07:30 PM;0.13;82.890;30.710;8876.000;12.700;0.000
8/19/2021;10:07:44 PM;0.37;82.980;30.700;8881.000;12.700;0.000
8/19/2021;10:07:59 PM;0.62;83.330;30.650;8871.000;12.700;0.000
8/19/2021;10:08:14 PM;0.87;83.470;30.630;8881.000;12.700;0.000
8/19/2021;10:08:29 PM;1.12;83.960;30.570;8879.000;12.700;0.000
8/19/2021;10:08:44 PM;1.37;83.120;30.680;8895.000;12.700;0.000
8/19/2021;10:08:59 PM;1.62;83.330;30.650;8893.000;12.700;0.000
8/19/2021;10:09:14 PM;1.87;83.030;30.690;8909.000;12.700;0.000
8/19/2021;10:09:29 PM;2.12;83.210;30.670;8895.000;12.700;0.000
8/19/2021;10:09:44 PM;2.37;83.390;30.640;8921.000;12.700;0.000
8/19/2021;10:09:59 PM;2.62;82.940;30.700;8913.000;12.700;0.000
8/19/2021;10:10:14 PM;2.87;82.900;30.710;8906.000;12.700;0.000
8/19/2021;10:10:29 PM;3.12;83.880;30.580;8925.000;12.700;0.000
8/19/2021;10:10:44 PM;3.37;82.920;30.710;8933.000;12.700;0.000
8/19/2021;10:10:59 PM;3.62;83.150;30.680;8942.000;12.700;0.000
8/19/2021;10:11:14 PM;3.87;83.230;30.660;8933.000;12.700;0.000
8/19/2021;10:11:29 PM;4.12;83.350;30.650;8934.000;12.700;0.000
8/19/2021;10:11:44 PM;4.37;83.370;30.650;8939.000;12.700;0.000
8/19/2021;10:11:59 PM;4.62;82.550;30.760;8929.000;12.700;0.000
8/19/2021;10:12:14 PM;4.87;82.760;30.730;8921.000;12.700;0.000
8/19/2021;10:12:29 PM;5.12;83.800;30.590;8924.000;12.700;0.000
8/19/2021;10:12:44 PM;5.37;82.530;30.760;8905.000;12.700;0.000
8/19/2021;10:12:59 PM;5.62;82.780;30.730;8949.000;12.700;0.000
8/19/2021;10:13:14 PM;5.87;82.380;30.780;8922.000;12.700;0.000
8/19/2021;10:13:29 PM;6.12;82.070;30.820;8930.000;12.700;0.000
8/19/2021;10:13:44 PM;6.37;82.830;30.720;8946.000;12.700;0.000
