8/12/2021/12:05 AM SW ver:OXY4v2_30
Header Ch-2
Description: 
IDENTIFICATION
PHIboard number   : v1230970
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 080
Ref LED amplitude : 100079
Frequency         : 006
Sending interval  : 0001
Averaging         : 8
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 59.73 at 013.7°C amp 014100
100.00%a.s.phase 2: 28.18 at 013.3°C amp 004800
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
8/12/2021;12:05:51 AM;0.00;79.960;30.700;12828.000;13.100;0.000
8/12/2021;12:05:52 AM;0.02;80.670;30.600;12683.000;13.100;0.000
8/12/2021;12:05:53 AM;0.04;80.000;30.690;12858.000;13.100;0.000
8/12/2021;12:06:06 AM;0.26;79.670;30.740;12741.000;13.100;0.000
8/12/2021;12:06:21 AM;0.51;79.970;30.690;12702.000;13.100;0.000
8/12/2021;12:06:36 AM;0.76;80.500;30.620;12758.000;13.100;0.000
8/12/2021;12:06:51 AM;1.01;80.850;30.570;12735.000;13.100;0.000
8/12/2021;12:07:06 AM;1.26;80.590;30.610;12325.000;13.100;0.000
8/12/2021;12:07:21 AM;1.51;80.070;30.680;12595.000;13.100;0.000
8/12/2021;12:07:36 AM;1.76;79.720;30.730;12625.000;13.100;0.000
8/12/2021;12:07:51 AM;2.01;80.050;30.680;12707.000;13.100;0.000
8/12/2021;12:08:06 AM;2.26;80.220;30.660;12572.000;13.100;0.000
8/12/2021;12:08:21 AM;2.51;79.880;30.710;12532.000;13.100;0.000
8/12/2021;12:08:36 AM;2.76;79.480;30.760;12590.000;13.100;0.000
8/12/2021;12:08:51 AM;3.01;80.230;30.660;12521.000;13.100;0.000
8/12/2021;12:09:06 AM;3.26;80.090;30.680;12591.000;13.100;0.000
8/12/2021;12:09:21 AM;3.51;80.130;30.670;12550.000;13.100;0.000
8/12/2021;12:09:36 AM;3.76;80.410;30.630;12620.000;13.100;0.000
8/12/2021;12:09:51 AM;4.01;80.350;30.640;12593.000;13.100;0.000
8/12/2021;12:10:06 AM;4.26;79.910;30.700;12516.000;13.100;0.000
8/12/2021;12:10:21 AM;4.51;80.160;30.670;12610.000;13.100;0.000
8/12/2021;12:10:36 AM;4.76;79.970;30.690;12537.000;13.100;0.000
8/12/2021;12:10:51 AM;5.01;79.810;30.720;12618.000;13.100;0.000
8/12/2021;12:11:06 AM;5.26;80.140;30.670;12733.000;13.100;0.000
8/12/2021;12:11:21 AM;5.51;79.650;30.740;12733.000;13.100;0.000
8/12/2021;12:11:36 AM;5.76;79.990;30.690;12726.000;13.100;0.000
8/12/2021;12:11:51 AM;6.01;80.420;30.630;12572.000;13.100;0.000
8/12/2021;12:12:06 AM;6.26;80.280;30.650;12537.000;13.100;0.000
8/12/2021;12:12:21 AM;6.51;79.500;30.760;12599.000;13.100;0.000
8/12/2021;12:12:36 AM;6.76;79.620;30.740;12530.000;13.100;0.000
8/12/2021;12:12:51 AM;7.01;79.980;30.690;12543.000;13.100;0.000
8/12/2021;12:13:06 AM;7.26;79.880;30.710;12536.000;13.100;0.000
8/12/2021;12:13:21 AM;7.51;79.250;30.800;12618.000;13.100;0.000
8/12/2021;12:13:36 AM;7.76;80.350;30.640;12577.000;13.100;0.000
8/12/2021;12:13:51 AM;8.01;79.680;30.740;12528.000;13.100;0.000
8/12/2021;12:14:06 AM;8.26;79.900;30.700;12553.000;13.100;0.000
8/12/2021;12:14:21 AM;8.51;79.830;30.710;12691.000;13.100;0.000
8/12/2021;12:14:36 AM;8.76;79.810;30.720;12700.000;13.100;0.000
8/12/2021;12:14:51 AM;9.01;79.630;30.740;12712.000;13.100;0.000
8/12/2021;12:15:06 AM;9.26;79.890;30.710;12732.000;13.100;0.000
8/12/2021;12:15:21 AM;9.51;79.710;30.730;12748.000;13.100;0.000
8/12/2021;12:15:36 AM;9.76;79.930;30.700;12719.000;13.100;0.000
8/12/2021;12:15:51 AM;10.01;80.060;30.680;12729.000;13.100;0.000
8/12/2021;12:16:06 AM;10.26;80.030;30.690;12732.000;13.100;0.000
