7/27/2021/10:47 AM SW ver:OXY4v2_30
Header Ch-2
Description: 
IDENTIFICATION
PHIboard number   : v1230970
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 080
Ref LED amplitude : 101559
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.38 at 013.6°C amp 031500
100.00%a.s.phase 2: 28.78 at 013.7°C amp 014400
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
7/27/2021;10:47:52 AM;0.00;89.750;30.160;14904.000;12.800;0.000
7/27/2021;10:47:53 AM;0.02;89.890;30.140;14920.000;12.800;0.000
7/27/2021;10:47:55 AM;0.05;90.490;30.070;14912.000;12.800;0.000
7/27/2021;10:47:56 AM;0.07;89.680;30.170;14925.000;12.800;0.000
7/27/2021;10:47:58 AM;0.09;89.550;30.190;14912.000;12.800;0.000
7/27/2021;10:47:59 AM;0.12;88.800;30.280;14927.000;12.800;0.000
7/27/2021;10:48:00 AM;0.14;89.210;30.230;14920.000;12.800;0.000
7/27/2021;10:48:02 AM;0.16;89.410;30.200;14910.000;12.800;0.000
7/27/2021;10:48:03 AM;0.18;89.660;30.170;14920.000;12.800;0.000
7/27/2021;10:48:15 AM;0.39;89.290;30.220;14931.000;12.800;0.000
7/27/2021;10:48:30 AM;0.64;89.330;30.220;14529.000;12.800;0.000
7/27/2021;10:48:45 AM;0.89;89.330;30.220;14486.000;12.800;0.000
7/27/2021;10:49:00 AM;1.14;90.010;30.130;14500.000;12.800;0.000
7/27/2021;10:49:15 AM;1.39;89.160;30.240;14491.000;12.800;0.000
7/27/2021;10:49:30 AM;1.64;88.410;30.330;14516.000;12.800;0.000
7/27/2021;10:49:45 AM;1.89;88.030;30.380;14541.000;12.800;0.000
7/27/2021;10:50:00 AM;2.14;88.400;30.330;14577.000;12.800;0.000
7/27/2021;10:50:15 AM;2.39;87.680;30.430;14570.000;12.800;0.000
