7/20/2021/4:25 PM SW ver:OXY4v2_30
Header Ch-1
Description: 
IDENTIFICATION
PHIboard number   : v1230969
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 100775
Frequency         : 006
Sending interval  : 0001
Averaging         : 8
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.26 at 012.6°C amp 011700
100.00%a.s.phase 2: 28.11 at 013.4°C amp 004800
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
Recalibration
7/20/2021;4:25:20 PM;0.00;89.680;29.540;3883.000;12.200;0.000
7/20/2021;4:25:21 PM;0.02;88.850;29.640;3889.000;12.200;0.000
7/20/2021;4:25:24 PM;0.07;88.270;29.720;3870.000;12.200;0.000
7/20/2021;4:25:39 PM;0.32;88.050;29.740;3875.000;12.200;0.000
7/20/2021;4:25:54 PM;0.57;87.850;29.770;3879.000;12.200;0.000
7/20/2021;4:26:09 PM;0.82;88.640;29.670;3887.000;12.200;0.000
7/20/2021;4:26:24 PM;1.07;87.980;29.750;3883.000;12.200;0.000
7/20/2021;4:26:39 PM;1.32;88.700;29.660;3886.000;12.200;0.000
7/20/2021;4:26:54 PM;1.57;88.640;29.670;3884.000;12.200;0.000
7/20/2021;4:27:09 PM;1.82;89.270;29.590;3870.000;12.200;0.000
7/20/2021;4:27:24 PM;2.07;89.170;29.600;3889.000;12.200;0.000
7/20/2021;4:27:39 PM;2.32;88.840;29.640;3880.000;12.200;0.000
7/20/2021;4:27:54 PM;2.57;88.900;29.640;3888.000;12.200;0.000
7/20/2021;4:28:09 PM;2.82;86.280;29.970;3887.000;12.200;0.000
