8/20/2021/8:15 AM SW ver:OXY4v2_30
Header Ch-4
Description: 
IDENTIFICATION
PHIboard number   : v1230972
PM number         : 00000000
Serial number     : S DLD 0001 000056   
MUX channel       : ON - 04

PARAMETERS
Signal LED current: 050
Ref LED current   : 077
Ref LED amplitude : 100618
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.64 at 014.4°C amp 046600
100.00%a.s.phase 2: 28.41 at 013.3°C amp 023800
Date   (ddmmyy)   : 111216
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C;Error
8/20/2021;8:15:37 AM;0.00;82.720;30.630;15485.000;12.700;0.000
8/20/2021;8:15:39 AM;0.02;82.500;30.660;15450.000;12.700;0.000
8/20/2021;8:15:40 AM;0.05;82.030;30.730;15485.000;12.700;0.000
8/20/2021;8:15:46 AM;0.15;81.380;30.820;15494.000;12.700;0.000
8/20/2021;8:16:01 AM;0.40;82.510;30.660;15488.000;12.700;0.000
8/20/2021;8:16:16 AM;0.65;83.120;30.580;15491.000;12.700;0.000
8/20/2021;8:16:31 AM;0.90;82.820;30.620;15431.000;12.700;0.000
8/20/2021;8:16:46 AM;1.15;83.410;30.540;15306.000;12.700;0.000
8/20/2021;8:17:01 AM;1.40;82.970;30.600;15151.000;12.700;0.000
8/20/2021;8:17:16 AM;1.65;82.390;30.680;14824.000;12.700;0.000
8/20/2021;8:17:31 AM;1.90;82.750;30.630;15291.000;12.700;0.000
8/20/2021;8:17:46 AM;2.15;82.410;30.680;15111.000;12.700;0.000
8/20/2021;8:18:01 AM;2.40;82.590;30.650;15118.000;12.700;0.000
8/20/2021;8:18:16 AM;2.65;82.360;30.680;15038.000;12.700;0.000
8/20/2021;8:18:31 AM;2.90;83.040;30.590;15058.000;12.700;0.000
8/20/2021;8:18:46 AM;3.15;83.160;30.570;15065.000;12.700;0.000
8/20/2021;8:19:01 AM;3.40;82.910;30.610;15052.000;12.700;0.000
8/20/2021;8:19:16 AM;3.65;83.070;30.590;15301.000;12.700;0.000
8/20/2021;8:19:31 AM;3.90;82.910;30.610;15309.000;12.700;0.000
8/20/2021;8:19:46 AM;4.15;82.820;30.620;15301.000;12.700;0.000
8/20/2021;8:20:01 AM;4.40;82.510;30.660;15321.000;12.700;0.000
8/20/2021;8:20:16 AM;4.65;82.940;30.600;15304.000;12.700;0.000
8/20/2021;8:20:31 AM;4.90;82.780;30.630;15321.000;12.700;0.000
8/20/2021;8:20:46 AM;5.15;83.270;30.560;15312.000;12.700;0.000
8/20/2021;8:21:01 AM;5.40;82.780;30.630;15311.000;12.700;0.000
8/20/2021;8:21:16 AM;5.65;82.780;30.630;15321.000;12.700;0.000
8/20/2021;8:21:31 AM;5.90;82.590;30.650;15329.000;12.700;0.000
8/20/2021;8:21:46 AM;6.15;82.840;30.620;15342.000;12.700;0.000
8/20/2021;8:22:01 AM;6.40;82.590;30.650;15315.000;12.700;0.000
8/20/2021;8:22:16 AM;6.65;81.960;30.740;15342.000;12.700;0.000
8/20/2021;8:22:31 AM;6.90;82.020;30.730;15320.000;12.700;0.000
8/20/2021;8:22:46 AM;7.15;82.760;30.630;15325.000;12.700;0.000
8/20/2021;8:23:01 AM;7.40;83.150;30.580;15331.000;12.700;0.000
8/20/2021;8:23:16 AM;7.65;81.900;30.750;15331.000;12.700;0.000
8/20/2021;8:23:31 AM;7.90;82.140;30.710;15329.000;12.700;0.000
8/20/2021;8:23:46 AM;8.15;82.770;30.630;15346.000;12.700;0.000
8/20/2021;8:24:01 AM;8.40;82.830;30.620;15349.000;12.700;0.000
8/20/2021;8:24:16 AM;8.65;82.670;30.640;15340.000;12.700;0.000
8/20/2021;8:24:31 AM;8.90;82.470;30.670;15347.000;12.700;0.000
8/20/2021;8:24:46 AM;9.15;82.900;30.610;15347.000;12.700;0.000
8/20/2021;8:25:01 AM;9.40;82.700;30.640;15365.000;12.700;0.000
8/20/2021;8:25:16 AM;9.65;83.110;30.580;15358.000;12.700;0.000
8/20/2021;8:25:31 AM;9.90;81.900;30.750;15361.000;12.700;0.000
8/20/2021;8:25:46 AM;10.15;81.750;30.770;15358.000;12.700;0.000
8/20/2021;8:26:01 AM;10.40;82.350;30.690;15359.000;12.700;0.000
8/20/2021;8:26:16 AM;10.65;82.030;30.730;15368.000;12.700;0.000
8/20/2021;8:26:31 AM;10.90;82.810;30.620;15368.000;12.700;0.000
8/20/2021;8:26:46 AM;11.15;82.240;30.700;15371.000;12.700;0.000
8/20/2021;8:27:01 AM;11.40;82.880;30.610;15378.000;12.700;0.000
8/20/2021;8:27:16 AM;11.65;82.040;30.730;15365.000;12.700;0.000
8/20/2021;8:27:31 AM;11.90;82.140;30.710;15365.000;12.700;0.000
8/20/2021;8:27:46 AM;12.15;82.270;30.700;15403.000;12.700;0.000
8/20/2021;8:28:01 AM;12.40;82.630;30.650;15378.000;12.700;0.000
8/20/2021;8:28:16 AM;12.65;82.300;30.690;15397.000;12.700;0.000
8/20/2021;8:28:31 AM;12.90;82.470;30.670;15382.000;12.700;0.000
8/20/2021;8:28:46 AM;13.15;82.240;30.700;15397.000;12.700;0.000
8/20/2021;8:29:01 AM;13.40;82.110;30.720;15415.000;12.700;0.000
8/20/2021;8:29:16 AM;13.65;82.070;30.720;15386.000;12.700;0.000
8/20/2021;8:29:31 AM;13.90;82.380;30.680;15406.000;12.700;0.000
8/20/2021;8:29:46 AM;14.15;82.170;30.710;15405.000;12.700;0.000
8/20/2021;8:30:01 AM;14.40;81.980;30.740;15417.000;12.700;0.000
8/20/2021;8:30:16 AM;14.65;82.150;30.710;15398.000;12.700;0.000
8/20/2021;8:30:31 AM;14.90;82.060;30.730;15415.000;12.700;0.000
8/20/2021;8:30:46 AM;15.15;82.510;30.660;15410.000;12.700;0.000
8/20/2021;8:31:01 AM;15.40;82.080;30.720;15422.000;12.700;0.000
8/20/2021;8:31:16 AM;15.65;81.860;30.750;15426.000;12.700;0.000
8/20/2021;8:31:31 AM;15.90;82.030;30.730;15416.000;12.700;0.000
8/20/2021;8:31:46 AM;16.15;81.740;30.770;15440.000;12.700;0.000
8/20/2021;8:32:01 AM;16.40;82.110;30.720;15428.000;12.700;0.000
8/20/2021;8:32:16 AM;16.65;81.710;30.770;15407.000;12.700;0.000
8/20/2021;8:32:31 AM;16.90;81.650;30.780;15441.000;12.700;0.000
8/20/2021;8:32:46 AM;17.15;81.640;30.780;15424.000;12.700;0.000
8/20/2021;8:33:01 AM;17.40;81.600;30.790;15428.000;12.700;0.000
8/20/2021;8:33:16 AM;17.65;81.650;30.780;15441.000;12.700;0.000
8/20/2021;8:33:31 AM;17.90;82.190;30.710;15434.000;12.700;0.000
8/20/2021;8:33:46 AM;18.15;81.950;30.740;15419.000;12.700;0.000
8/20/2021;8:34:01 AM;18.40;81.480;30.810;15438.000;12.700;0.000
8/20/2021;8:34:16 AM;18.65;81.440;30.810;15444.000;12.700;0.000
8/20/2021;8:34:31 AM;18.90;81.650;30.780;15446.000;12.700;0.000
8/20/2021;8:34:46 AM;19.15;81.570;30.790;15431.000;12.700;0.000
8/20/2021;8:35:01 AM;19.40;81.640;30.780;15437.000;12.700;0.000
8/20/2021;8:35:16 AM;19.65;82.020;30.730;15465.000;12.700;0.000
8/20/2021;8:35:31 AM;19.90;81.630;30.780;15465.000;12.700;0.000
8/20/2021;8:35:46 AM;20.15;81.630;30.780;15470.000;12.700;0.000
8/20/2021;8:36:01 AM;20.40;81.090;30.860;15450.000;12.700;0.000
8/20/2021;8:36:16 AM;20.65;81.610;30.790;15454.000;12.700;0.000
8/20/2021;8:36:31 AM;20.90;81.000;30.870;15446.000;12.700;0.000
8/20/2021;8:36:46 AM;21.15;80.950;30.880;15454.000;12.700;0.000
8/20/2021;8:37:01 AM;21.40;80.860;30.890;15472.000;12.700;0.000
8/20/2021;8:37:16 AM;21.65;81.490;30.800;15468.000;12.700;0.000
8/20/2021;8:37:31 AM;21.90;80.720;30.910;15490.000;12.700;0.000
8/20/2021;8:37:46 AM;22.15;81.420;30.810;15481.000;12.700;0.000
8/20/2021;8:38:01 AM;22.40;80.460;30.950;15482.000;12.700;0.000
8/20/2021;8:38:16 AM;22.65;81.500;30.800;15472.000;12.700;0.000
8/20/2021;8:38:31 AM;22.90;80.750;30.910;15473.000;12.700;0.000
8/20/2021;8:38:46 AM;23.15;80.970;30.880;15486.000;12.700;0.000
8/20/2021;8:39:01 AM;23.40;81.290;30.830;15502.000;12.700;0.000
8/20/2021;8:39:16 AM;23.65;80.940;30.880;15482.000;12.700;0.000
8/20/2021;8:39:31 AM;23.90;81.210;30.840;15494.000;12.700;0.000
8/20/2021;8:39:46 AM;24.15;80.670;30.920;15493.000;12.700;0.000
8/20/2021;8:40:01 AM;24.40;80.840;30.890;15508.000;12.700;0.000
8/20/2021;8:40:16 AM;24.65;80.530;30.940;15510.000;12.700;0.000
8/20/2021;8:40:31 AM;24.90;80.940;30.880;15524.000;12.700;0.000
8/20/2021;8:40:46 AM;25.15;80.240;30.980;15491.000;12.700;0.000
8/20/2021;8:41:01 AM;25.40;81.040;30.870;15514.000;12.700;0.000
8/20/2021;8:41:16 AM;25.65;80.460;30.950;15507.000;12.700;0.000
8/20/2021;8:41:31 AM;25.90;80.160;30.990;15518.000;12.700;0.000
8/20/2021;8:41:46 AM;26.15;79.930;31.020;15529.000;12.700;0.000
